src_text,tgt_text,cosine_score
"Ikhabhinethi ivumelene ngaleLisubuciko Lavelonkhe Lehlanganisiwe Lekulwa Nekushushumbisa Tilwane Netihlahla Tasendle (NISCWT).
","IMiba yezoRhwebo
",0.41351318
"LeLisubuciko lekucala eNingizimu Afrika.
","IKhabhinethi ixelelwe ngezamva nje malunga nemiba yezorhwebo yaze yeva nangokuba kwinyanga yoKwindla yowama-2023, iimveliso zorhwebo zoMzantsi Afrika ezithunyelwe kumazwe angaphandle bezixabisa imali ezibhiliyoni zeerandi ezili-184.
",0.49183992
"Inhloso yalo lesisekelo kuniketa tikhungo temtsetfo emandla ngekutinika emathulusi ekunciphisa nekuvikela kwenyuka kwalomkhuba lomubi wekushushumbisa tilwane netihlahla tasendle kulelive lesekunebungoti kulokuvikeleka kwembuso.
","ICandelo leMizi-mveliso lilo eliqhube kakuhle kakhulu kuba lona ligalele imali ezibhiliyoni zeerandi ezingama-85 ngokuthengisa iimveliso eziveliswe kweli, laze lona iCandelo lezeMigodi lenza imali ezibhiliyoni zeerandi ezingama-84 laze lona elezoLimo lagalela imali ezibhiliyoni zeerandi ezili-11.
",0.7714454
"LeLisubuciko lite netiphakamiso letibambekako tekukhulisa emandla ekusebentisa umtsetfo kulelive, kufaka ekhatsi kugcila kakhulu ekuphenyeni nasekushushiseni emacembu lashushumbisa tilwane netihlahla tasendle.
","Ezi zixa-mali zibonakalayo, nangona zingaphantsi nje kancinci kwezi zenyanga yoKwindla yowama-2022, zibonisa indlela elinyamezela ngayo uqoqosho loMzantsi Afrika nangethuba apho uhlumo lwalo luphantsi.
",0.7438288
"I-NISCWT ishicilelwe kuLitiko Letemahlatsi, TekudobaNemvelo ku: WEBTOKELilunga laseNingizimu Afrika Lelikhetfwe Kuba Lijaji Lenkantolo Yemave Emhlaba Yetebulungiswa (ICJ)
","Kwezi mpahla zorhwebo, ezixabisa imali ezibhiliyoni zeerandi ezingama-41 zithunyelwe kumanye amazwe ase-Afrika into ebonakalisa ukuba amashishini aseMzantsi Afrika angena ngamandla ngokwezorhwebo kweli lizwekazi lase-Afrika.
",0.7076447
"Ikhabhinethi ivumelene kutsi kuphakanyiswe Solwati Dire Tladi abe lilunga lelimelele iNingizimu Afrika kute akhetfwe abe Lijaji Lenkantolo Yemave Emhlaba Yetebulungiswa (ICJ) kulolukhetfo langeLweti 2023 lwaloluphiko.
","Amazwe apho kubekho ukunyuka kwemithamo yorhwebo aquka i-China, i-Belgium, i-Italy kunye ne-United Arab Emirates into ebonisa ukuba siyaxhamla kwizivumelwano zoqoqosho esinazo nala mazwe.
",0.67067194
"Dire Tladi unguSolwati Kutemtsetfo eYunivesithi yasePitoli futsi uphindze abe nguMengameli weLigatja LeNhlangano YaseNingizimu Afrika Yetemitsetfo Yemave Emhlaba futsi uliLunga Lesigungu Lesikhulu SeNhlangano Yetemitsetfo Yemave Emhlaba.
","Izigqibo zeKhabhinethi.
",0.38257474
"Wake waba nguSihlalo WeKhomishini Yemitsetfo Yemave Emhlaba, lekuligatja le-UN jikelele lelitsatfwa njengemtimba losebentisana ne-ICNgaphambilini use waba nguMeluleki weTemtsetfo weMishini yaseNingizimu Afrika eNew York futsi waba nguMeluleki Lokhetsekile WeTindvuna TaseNingizimu Afrika Temave Emhlaba..Kubekwa EtikhundleniKutawucinisekiswa ticu tetemfundvo nekuhlola kufaneleka kwabo bonkhe lababekwe etikhundleni.
","IsiCwangciso-qhinga esiHlangeneyo seSizwe sokuLwa ukuRhweba ngokungekho Mthethweni ngeziLwanyana zaseNdle (i-NISCWT)
",0.5771142
"Labasha lababekwe etikhundleni kuBhodi Lelawula Ibhodi Yebahloli Mabhuku Labatimele.
","IKhabhinethi isivumile isiCwangciso-qhinga esiHlangeneyo seSizwe sokuLwa ukuRhweba ngokungekho Mthethweni ngeziLwanyana zaseNdle (i-NISCWT).
",0.73161674
"Mk Precious Nompumelelo Sibiya ne Mnu Mojalefa Mosala Labakhetfwe Kuba Ngemalunga Esikhashana Ebhodi Yetemanti i-Umngeni.
","Esi sicwangciso-qhinga sesokuqala ngqa apha eMzantsi Afrika.
",0.55028635
"Mk Khulekelwe Glynnis Mbonambi UMnu Mzimkulu Msiwa Mk Sylvia Thandazile Mhlongo Mk Hlengiwe Patricia Majozi Mnu Mfanveli James Ndlovu Mnu Sibusiso Wycliff Mkize ne Ummeli Lavan GopaulImitsetfosivivinyo.
","Eyona njongo yaso iphambili kukuxhobisa ii-arhente zogcino-mthetho ngezixhobo ezifanelekileyo zokuphungula nokuthintela umkhuba odlangileyo wokurhweba ngokungekho mthethweni ngezilwanyana zasendle kweli lizwe obeka emngciphekweni ukhuseleko lwelizwe.
",0.726869
"Umtsetfosivivinyo Wekuchibela Tekulungiswa Kwesimilo wanga-2023 Ikhabhinethi ikuvumile kwetfulwa ePhalamende kweluhlaka lweMtsetfosivivinyo Wekuchibela Tekulungiswa Kwesimilo wanga-2023.Letichibelo tiphendvula kuleSincumo Senkantolo Yemtsetfosisekelo Lesatfulwa NgeNgongoni 2020 kulelicala leSonke Justice NPC abukene naMengameli WeRiphabhlikhi yaseNingizimu Afrika kanye nalabanye.
","Esi sicwangciso-qhinga siza neziphakamiso ezibambekayo zokuxhobisa ii-arhente zogcino-mthetho kweli lizwe, kuquka nokugxininisa kakhulu kumba wokuphandwa nokunye nokutshutshisa imigulukudu erhweba ngokungekho mthethweni ngezilwanyana zasendle.
",0.751044
"Letichibelo tifaka kutimela Kwebahloli Betebulungiswa Kutemisebenti Yekucondziswa Kwesimilo njengoba kubekiwe kuSigaba 7(2) seMtsetfosisekelo WaseNingizimu Afrika wanga-1996.
","I-NISCWT ipapashwe kwiwebhusayithi yeSebe lezamaHlathi, ezokuLoba nezokusiNgqongileyo ethi: WEBTOKEN..UMgqatswa woMzantsi Afrika Otyunjelwe ukuba yiJaji kwiNkundla yezoBulungisa yeHlabathi (i-ICJ)
",0.72609806
"Loku kwentelwe kutsi kuhonakale kutsi kusebente Tigaba 88A (1)
","IKhabhinethi ikwamkele ukutyunjwa kukaNjingalwazi Dire Tladi njengomgqatswa woMzantsi Afrika ukuze onyulwe njengeJaji yeeNkundla yezoBulungisa yeHlabathi (i-ICJ) ngethuba lonyulo lwale nkundla oluza kubanjwa ngeyeNkanga 2023.
",0.58568096
"nesigaba 91 Semtsetfo Wetekulungiswa Kwesimilo, wemnyaka we-1998, (Umtsetfo 111 Wemnyaka we-1998).
","U-Dire Tladi yiNjingalwazi kwiCandelo le-International Law kwiDyunivesiti yasePitoli kwaye ukwanguye noMongameli weCandelo loMzantsi Afrika le-International Law Association kunye neLungu lesiGqeba soLawulo se-International Law Association.
",0.66644037
"Kwetfulwa kwaloluhlaka lwemtsetfosivivinyo ngako-ke kuhlose kutsi kube netindlela tekucondzisa kungasebenti kahle kwaletinye tigaba taloMtsetfo njengoba kubonakele kuleNkantolo yeMtsetfosisekelo..Umtsetfosivivinyo Wetekutsenga Kwahulumende
","Wayekhe wanguye noSihlalo we-International Law Commission, iqumrhu le-UN elithathwa njengelinceda ngolwazi i-ICWayenguMcebisi wezoMthetho kwi-Ofisi yoMzantsi Afrika yezoZakuzo ese-New York ikwanguye noMcebisi oKhethekileyo wabaPhathiswa bezangaPhandle boMzantsi Afrika.
",0.74027824
"Ikhabinethi ivumelene kutsi kwetfulwe ePhalamende Luhlaka Lwemtsetfosivivinyo Wetekutsenga Kwahulumende.
","IzikhundlaZonke izikhundla zixhomekeke ekuqinisekisweni kwamabakala ezemfundo kunye nokuqinisekiswa okufanelekileyo kwezokhuselo.
",0.7613416
"Lomtsetfosivivinyo ucitsa Lomtsetfo Weluhlaka Lwenchubomgomo Yekutsenga Kwahulumende Ngekukhetsa Wemnyaka we-2000 (Umtsetfo We-5 Wanga2000).
","Abantu abatsha abaqeshwe kwiBhodi ye-Independent Regulatory Board for Auditors.
",0.6701827
"Loluhlaka Lwemtsetfosivivinyo luhlose kwenta kutsi kube nenchubomgomo leyodvwa yekutsenga kwahulumende futsi kucedvwe kwehlukahlukana kwemitsetfo lemayelana nekutsenga kwahulumende.
","UNksz Precious Nompumelelo Sibiya kunye
",0.5650437
"Kubaluleka kwaloluhlaka Lwemtsetfosivivinyo Wetekutsenga kutsi ubonelela kutfutfukiswa kwetinhloso tetfu tavelonkhe letifana netingucuko, kutfutfukisa bomake, lusha nebantfu labakhubatekile.
","NoMnu Mojalefa Mosala Abaqeshwe kwiBhodi yeThutyana ye-Umngeni Water Board.
",0.6602571
"Uphindze futsi ubonelela kugcugcutela kutsi konkhe kwentiwe kuleyo ndzawo nekusekela imikhicito lemisha yendzawo kanye nelucwaningo, futsi lwenta kutsi kucaliswe embili kutsenga kumabhizinisi lasafufusa nalamancane eNingizimu Afrika.
","UNksz Khulekelwe Glynnis Mbonambi UMnu Mzimkulu Msiwa UNksz Sylvia Thandazile Mhlongo UNksz Hlengiwe Patricia Majozi UMnu Mfanveli James Ndlovu UMnu Sibusiso Wycliff Mkhize kunye
",0.7126416
"Imikhosi Letako.
","No-Adv Lavan GopaulImiThetho eYilwayo.
",0.42290443
"I-Ajenda Yemave Emhlaba
","UMthetho-siHlomelo oYilwayo weeNkonzo zoLuleko, wowama-2023.
",0.51241565
"Mengameli Cyril Ramaphosa utawamukela Mengameli waseBulgaria Umnu Rumen Radev lotawuvakasha kuleli ngetemsebenti mhla ti-12 Inkhwekhweti 2023.
","IKhabhinethi ikuvumile ukungeniswa ePalamente koMthetho-siHlomelo oYilwayo weeNkonzo zoLuleko wowama-2023 oseluyilo.
",0.74917173
"Lokuvakasha kutawugcila kakhulu ekwakheni budlelwane betepolitiki nebetekutsengiselana, kanye nekuntjintjiselana ngemasiko emkhatsini kweNingizimu Afrika neBulgaria.
","Ezi zilungiso zenziwe ngenxa yesiGwebo seNkundla yoMgaqo-siseko esawiswa ngeyoMnga 2020 kwityala le-Sonke Gender Justice NPC imangalele uMongameli woMzantsi Afrika nabanye.
",0.71762574
"I-Bulgaria itawuhlala ingumlingani lomcoka kutekutsengiselana futsi iNingizimu Afrika ngemnyaka we-2022 itfumele eBulgaria tintfo letibita emabhiliyoni la-R
","Ezi zilungiso zibethelele umba wokuzimela kweCandelo lezoBulungisa leeNkonzo zoLuleko njengoko kuchaziwe kwiCandelo 7(2) loMgaqo-siseko weRiphabhliki yoMzantsi Afrika wowe-1996.
",0.6386582
"Mengameli Cyril Ramaphosa futsi utawemukela Ndvunankhulu WaseRiphabhlikhi YaseSingapore Umnu Lee Hsien Loong mhla ti-16 Inkhwekhweti 2023 lotawuvakasha ngekwemsebenti eNingizimu Afrika, lokutawugcila kakhulu ekukhuliseni lobudlelwane lobukhona emkhatsini kwalamave omabili.
","Oku kukuqalisa ukusebenzisa iCandelo 88A (1) kunye neCandelo 91 loMthetho weeNkonzo zoLuleko, wowe-1998 (uMthetho 111 wowe-1998).
",0.63932925
"INingizimu Afrika itfumele imikhicito lebita emabhiliyoni la-R.3 eSingapore ngemnyaka we-2022, lapho khona iNingizimu Afrika yazuza ngalokungetulu.
","Ukungeniswa kwalo Mthetho uYilwayo useluyilo kwenzelwe ukulungisa ukuqhwalela okukhoyo kumacandelo athile alo Mthetho achazwe yiNkundla yoMgaqo-siseko.
",0.596315
"Imikhicito lemcoka yaseNingizimu Afrika leyatfunyelwa eSingapore ifaka ekhatsi i-aluminiyamu, idolomayithi leshisiwe kanye nasemende wakaPortland, emkhatsini waletinye tintfo letatfunyelwa..Leminye Imicimbi Yemhlaba Lesitawuba Yincenye Yayo.
","UMthetho oYilwayo wezeNtengo kuRhulumente
",0.49488488
"Ikhabinethi ivumelene kutsi iNingizimu Afrika inikwe ligunya nekutsi ibe yincenye Yekomiti Yemhlangano Wesibili Wekomiti Yematiko Lahlukahlukene Ahulumende Ekucocisana (INC2) Mayelana Nalelithulisi Lelisibopho Semave Emhlaba Kutekungcolisa Lokubangwa Kusebentisa Emaplastiki Lokufaka Ekhatsi Simondzawo Saselwandle lotawubanjwa eParis, eFrance kusuka mhla yi-29 Inkhwekhweti kuya kumhla ti- 2 Inhlaba 2023.
","IKhabhinethi ikuvumile ukungeniswa ePalamente koMthetho oYilwayo wezeNtengo kuRhulumente.
",0.695791
"I-INC kufuneka ite nesivumelwano semhlaba lesimayelana nekungcolisa lokubangwa maplastiki, lokwenteka nakusimondzawo saselwandle.
","Lo Mthehto uYilwayo uguzula uMthetho woMgaqo-nkqubo wokuThenga ngokweNzelelela wowama-2000 (uMthetho uNombl 5 wowama-2000).
",0.68481326
"Ikhabinethi futsi ivumelene ngeligunya lekucocisana leNingizimu Afrika kuNhlangano Yelubumbano Lwemave Emhlaba Ye-35 yeTemfundvo, Tesayensi, neNhlangano Yetemasiko i-Man and The Biosphere Programme International Coordination council lohlelwe kutsi ubanjelwe eParis, eFrance kusuka mhla ti-12 kuya kumhla ti-16 Inhlaba 2023.
","Lo Mthetho uYilwayo useluyilo uza kudala isicwangciso esinye sokuthenga kurhulumente kuze kupheliswe nengxaki yemithetho emininzi emalunga nezentengo kurhulumente.
",0.65435827
"Leligunya le- UNESCO MAB ICC lekugcugcutela kutsi kusetjentiswe tindlela tekuphila letingabulali indalo nesimondzawo.
","Lo Mthetho uYilwayo wezeNtengo useluyilo ubaluleke ngokuba ulwela ukufezekisa iinjongo eziphambili zesizwe ezifana neenguqu, ukuxhotyiswa ngezakhono kwamanina, ulutsha kunye nabantu abakhubazekileyo.
",0.7898848
"Iningizimu Afrika icale kudlala inzima kuLoluhlelo lwe-Man and the Biosphere (MAB) ngemnyaka we-1995 kulenkhofa yaseSeville, eSpain.
","Ukwavulela nokuba kusetyenziswe kakhulu iimveliso zalapha ekhaya kunye nokuxhaswa kokuyilwa kwezinto apha ekhaya kunye nophando, kwaye uvumela ukuba amashishini amancinci naphakathi eMzantsi Afrika enzelelelwe xa kuthengwa.
",0.7215152
"Nyalo iNingizimu Afrika isesigabeni sekwenta umsebenti ngekulandzela Lisubuciko laseNingizimu Lekuvikela Indalo Yavelonkhe lesebenta njengenkhombandlela yekusebentisa Luhlelo lwe-MAB kuwo onkhe emazinga ekulawula kuvikela indalo..Kuvakashela eNingizimu Afrika KweLisekelamengameli WaseColombia.
","Imisitho Ezayo.
",0.38054216
"Lisekelaengameli Paul Mashatile utawamukela umlingani wakhe waseColombia, Make Lohlonipheke Kakhulu Nkkt Vice Francia Elena Márquez, Lolisekela LaMengameli weRiphabhlikhi yaseColombia lotawuvakasha ngalokusemtsetfweni ngaLesihlanu mhla ti-12 Inkhwekhweti 2023.
","Imiba yehlabathi
",0.44759172
"Lokuvasha kuhlose kukhulisa budlelwano emkhatsini kwalamave omabili i-SA neColombia njengoba iColombia icale tingcoco letinemandla nalelivekati le-Afrika..Imihlangano Yebetindzaba Letako Yemalunga Esigungu Lesikhulu.
","UMongameli Cyril Ramaphosa uza kundwendwelwa nguMongameli wase-Bulgaria uMnu Rumen Radev ngomhla we-12 kuCanzibe 2022 oza kuba ekutyelelo lwaseburhulumenteni.
",0.69695765
"Indvuna Yetegezi Dkt.
","Olu tyelelo luza kwakha ubudlelwano bezopolitiko nezoqoqosho, futhi nentsebenziswano ngokwezenkcubeko phakathi koMzantsi Afrika ne-Bulgaria.
",0.48681387
"Kgosientsho Ramokgopa itawuniketa betindzaba timemetelo mayelana nalokuchubekako ekusebentiseni Luhlelo Lwetemandla Lolutawulandzelwa (EAP) ngaLesihlanu ti-12 Inkhwekhweti 2023 ngensimbi ye-14:00.
","I-Bulgaria liqabane lezorhwebo elibaluleke kakhulu kuMzantsi Afrika kangangokuba ngowama-2022 eli lizwe lathumela e-Bulgaria iimpahla zorhwebo ezixabisa imali eyibhiliyoni yeerandi eyi-
",0.65651685
"Lemilayeto letawuhlala ikhishwa njalo ngeliviki iniketa litfuba lekwatisa betindzaba nesive ngalokwentekako mayelana nekulwa nalocimicimi wagezi kuleliviki lelengcile kodvwa futsi nekukhona kuphendvula nekuchaza letintfo letibanga kutsi kube nalocimicimi lokusandza kwenteka..Inyanga Ye-Afrika.
","UMongameli Ramaphosa uza kundwendwelwa nayiNkulumbuso ye-Republic of Singapore uMnu Lee Hsien Loong ngomhla we-16 kuCanzibe 2023 ozakube ekutyelelo lwaseburhulumenteni oluza eMzantsi Afrika.
",0.65778047
"NgeNkhwekhweti iNingizimu Afrika igubha umkhosi wenyanga ye-Afrika, lapho kukhunjulwa khona kwakhiwa kweNhlangano Yelubumbano Lwemave Ase-Afrika (OAU) ngemnyaka we-1963, namuhla leyatiwa ngekutsi Lubumbano Lwe-Afrika (AU).
","Olu tyelelo luza kusetyenziselwa ukuqinisa obu budlelwane bukhoyo phakathi kwala mazwe mabini.
",0.5599967
"Intfo lemcoka legcugcutelwa yi-AU kucinisekisa kutsi kube nekuthula nekusimama kulelivekati.
","Ngowama-2022 uMzantsi Afrika uthumele e-Singapore iimpahla zorhwebo ezixabisa imali ezibhiliyoni zeerandi eziyi-10.3, ngolo hlobo wagqithisa kumlinganiselo wesiqhelo.
",0.6625533
"Imidlalo Yemhlaba Yetingcwele Te-Table Tennis
","Iimpahla ezingundoqo zorhwebo zoMzantsi Afrika ezithunyelwa e-Singapore ziquka i-aluminiyam yendalo, i-sintered dolomite kunye ne-Portland cement, phakathi kwezinye..ImiSitho yeHlabathi yezokusiNgqongileyo Esiza Kuthatha Inxaxheba Kuyo IKhabhinethi iyivumile imiba ekuza kuxoxelwa phezu kwayo nguMzantsi Afrika kunye nokuba uthathe inxaxheba kwiSeshoni yesi-2 yeKomiti yokuThetha-thetha yooRhulumente abaHlukeneyo (i-INC2) ngesiVumelwano esiBophelelayo seHlabathi esiMalunga noNgcoliseko lweePlastiki kunye neeLwandle eza kubanjelwa e-Paris, e-France ukusuka ngomhla wama-29 kuCanzibe ukuya kowesi-2 kweyeSilimela 2023.
",0.4532266
"Imidlalo yemhlaba yemancamu yetingcwele ye-ITTF te-Table Tennis yemnyaka we-2023 itawubanjwa kusuka mhla ti-20 kuya kumhla ti-28 Inkhwekhweti 2023.
","I-INC yenza umsebenzi wokuqulunqa isivumelwano sehlabathi esingongcoliseko lweeplastiki kuquka neelwandle.
",0.6275079
"Lomcimbi utawube ubanjelwe eDurban International Convention Centre, lapho khona kutawube kudlalwa ngayedvwa imidlalo yabo make neyemadvodza, kanye nemidlalo lehlanganisile yangababili.
","IKhabhinethi iyivumile imiba ekuza kuzoxelwa phezu kwayo nguMzantsi Afrika kwiBhunga lama-35 leHlabathi lokuQuquzelela iNkqubo yaBantu neNdalo loMbutho wezeMfundo, ezeNzululwazi nezeNkcubeko weZizwe eziManyeneyo (i-UNESCO MAB ICC) eza kuqhuba ukusuka ngomhla we-12 ukuya kowe-16 kweyeSilimela 2023.
",0.73663235
"Ikhabhinethi itfumela tilokotfo letinhle kubo bonkhe labatawube badlala indzima kulemidlalo.
","Injongo ye-UNESCO MAB ICC kukukhuthaza ukuba kuphilwe ngeendlela ezingenzi monakalo kokusingqongileyo nezilondoloza indalo.
",0.6643499
"Lemidlalo yemancamu ye-ITTF ye-Table Tennis itawuba ngumcimbi lomkhulu emlandvweni we-table tennis, njengoba utawube ucala ngca eminyakeni le-80 kubanjelwa e-Afrika..Indzebe Yemhlaba YeLibhola Letandla Njengoba sekusele tinsuku leti-81 ngembi kwekucala kwemidlalo Yendzebe Yemhlaba yeLibhola Letandla, Ikhabhinethi incusa bantfu baseNingizimu Afrika kutsi bahlale bakutfokotela kuta kulelive kwalemidlalo ngekusebentisa umkhankhaso lowati ngekutsi yi-Netball Fridays..Umsebenti Wekugadza Luhlelo Lwekutfutfukisa Sigodzi Mengameli Cyril Ramaphosa utawubamba Imbizo YaMengameli ye-8 Yemodeli Yekutfutfukisa Sigodzi (DDM) Esigodzini SaseCape Winelands, eNshonalanga Kapa mhla ti-19 Inkhwekhweti 2023 njengencenye yemitamo yahulumende yekutfutfukisa kwetfulwa kwetinsita nekuhlanganisa imimango nato tonkhe tinhlangano temmango kute tibe yincenye yekutsi sisonkhe sikhulise iNingizimu Afrika nekutsi kungabi nemuntfu lesimshiyako.
","UMzantsi Afrika waqalisa ukuthatha inxaxheba kwiNkqubo ye-MAB ngowama-1995 kwiNkomfa yase-Seville e-Spain.
",0.63709015
"EMalunga Esigungu Lesikhulu atawucala masinyane ngalencenye lenkhulu yaLoluhlelo Lwembizo njengencenye yekucocisana lokunemandla lokutawuletsa hulumende edvute nebantfu futsi lugcugcutele kuba yincenye yentsandvoyelinyenti lehlose kusombulula tintfo leticaliswa embili kanye naletinye tintfo letivimbela kwetfulwa kwetinsita lokusilele emuva.
","UMzantsi Afrika ngoku ukwisigaba sokuqalisa ukusebenzisa isiCwangciso-qhinga soMzantsi Afrika sokuLondoloza iNdalo esiza kusetyenziswa njengesikhokelo sokuqaliswa kweNkqubo ye-MAB kuwo onke amaqoqo olawulo lolondolozo lwendalo.
",0.7696311
"Imilayeto.
","UTyelelo oluza eMzantsi Afrika nguSekela-Mongameli wase-Colombia
",0.26232067
"KUHALALISELAIkhabhinethi yendlulisela kuhalalisa kwayo netilokotfo letinhle ku: Mk Kirsten Neuschäfer ngekuwina umklomelo lomkhulu lobitwa nge-Golden Globe Race lapho khona acedze tinsuku lecishe tibe 235 ahamba ngemkhumbi ngaphandle kwekusebentisa i-GPS nalenye inhlobo yethekhinoloji.
","USekela-Mongameli u-Paul Mashatile uza kundwendwelwa ngugxa wakhe wase-Colombia, oHloniphekileyo uNkskz Vice Francia Elena Márquez, uSekela-Mongameli we-Republic of Colombia oza kube ekuTyelelo lwaseBurhulumenteni ngoLwesihlanu, umhla we-12 kuCanzibe 2023.
",0.7392649
"Bekunguye kuphela make longenele lomncintiswano futsi waba ngumake wekucala kuwina lomcudzelwano wemhlaba ayedvwa..Emavi endvudvuto Ikhabhinethi ivakalise emavi ekulilela nekudvudvuta umndeni nebangani ba:Sishikashiki selubandlululo saseDutch Umnu Klaas de Jooste, lobekatibophelele ekulweleni inkhululeko, lowaklonyeliswa Ngendondo Yavelonkhe Yebalingani Ba-OR Tambo.
","Olu tyelelo luneenjongo zokuqinisa ubudlelwano phakathi koMzantsi Afrika ne-Colomiba njengoko i-Colombia ikwiphulo elibanzi lokwakha ubudlelwane neli lizwekazi le-Afrika.
",0.7300488
"De jong utawukhunjulwa ngekufuna kukhoseliswa emahhovisi elincusa laseDutch lapho khona wahlala iminyaka lemibili kute avikele kutsi aboshwe ngemaphoyisa elubandlululo.
","Iintlanganisa ezizayo eziza kubanjwa noonondaba ngamaLungu eKhabhinethi
",0.58578646
"Utawukhunjulwa futsi ngemsebenti wakhe wekusombulula kungcubutana emaveni lamanengi alelivekati.
","UMphathiswa wezoMbane uGq Kgosientsho Ramokgoba uza kunika oonondaba iinkcukacha ngeza kutsha nje ngomgama osele uhanjiwe malunga nokuqaliswa kwesiCwangciso sezoMbane (i-EAP) ngoLwesihlanu umhla we-12 kuCanzibe 2023 ngentsimbi yesi-14:00.
",0.65161574
"Chwephesha kutemandla, Umnu Ted Blom, lobekasikhulumi lesinemandla nalesitimiselako kutincubomgomo tetemandla.
","Ezi ndibano zibanjwa rhoqo ngeveki zenzelwe ukunika oonondaba kunye nesizwe iinkcukacha ngomsebenzi osele wenziwe malunga nokulwa le ngxaki kacimi-cimi wombane kwiveki engaphambili futhi zikwanika nengcaciso malunga nezinto ezibangele le ngxaki kacimi-cimi wombane kutsha nje..INyanga ye-Afrika
",0.69678307
"Sayitjeni Lwando Lawrence Bunga, Sayitjeni Mario Nel na Konstabhuli Lefaka, emaphoyisa lamatsatfu eTemisebenti Yetemaphoyisa aseNingizimu Afrika lababulewe benta umsebenti wabo etigodzini letehlukahlukene eNelson Mandela Metro neBuffalo City Metro eMphumalanga Kapa nase Attridgeville, eGauteng.
","NgekaCanzibe, uMzantsi Afrika ubhiyozela iNyanga ye-Afrika, esisikhumbuzo sokusekwa koMbutho weManyano ye-Afrika (i-OAU) ngowe-1963, namhlanje ebizwa ngokuba yiMbumba ye-Afrika (i-AU).
",0.71277404
"Kungeta kuloku, lamanye emaphoyisa lamabili abulewe itolo.
","Owona msebenzi uphambili we-AU kukulwela uxolo nozinzo kweli lizwekazi.
",0.4881423
"Ikhabhinethi iyakugceka lokubulawa kwalabantfu bemtsetfo futsi ikutsatsa njengentfo lenebungoti kulokuvikeleka kwembuso.
","ITumente yeHlabathi ye-Table Tennis
",0.43222612
"Ikhabhinethi inikete umyalo kubetemtsetfo kutsi bente konkhe lokusemandleni kute kuboshwe letigebengu letibulala emaphoyisa akitsi.
","ITumente yowama-2023 yeHlabathi ye-Table Tennis yoMbutho weHlabathi we-ITTF iza kubanjwa ukususela ngomhla wama-29 ukuya kowama-28 kuCanzibe 2023.
",0.4878893
"Makadzebona longumdlali wegalufi lositsandvw seNingizimu Afrika, Umnu John Bland (77), lowawina ticoco leti-36 emsebentini wakhe lotsetse emashimiminyaka lamanengi.
","Lo msitho uza kubanjelwa e-Durban International Convention Centre, apho kuza kudlalwa iintlobo ezahlukeneyo zalo mdlalo eziquka i-Men’s Singles, i-Women’s Singles, i-Men’s Doubles, i-Women’s Doubles kunye ne-Mixed Doubles.
",0.69309306
"Temandla
","Ezamandla
",0.755966
"Ikhabhinethi iyinakile inchubekelembili lebekhona ekufezekiseni Lisu Lemsebenti Wetemandla, nome kunjalo iyakubona kucindzeteleka lokukhulu lokutawubakhona kugridi yavelonkhe.
","IKhabhinethi iwuncomile umsebenzi osele wenziwe malunga nokuqaliswa ukusetyenziswa kwesiCwangciso sokuSebenza soMbane, nangona ivumile ukuba iziko lombane lesizwe liseneengxakana elijongene nazo.
",0.8371979
"Njengaloku kulelive kucala kungena sikhatsi saseBusika, Ikhabhinethi iyakwemukela kuphotfulwa kweSivumelwane sema-megawatts lange-400 (MW) emandla ekusebenta langetiwe ngekusebentisa i-Standard Offer Programme lolutawuba ku-inthanethi ngembikwekuphela kwenyanga yeNkhwekhweti 2023.
","Njengokuba singena kwixesha laseBusika kweli lizwe, iKhabhinethi ikwamkele ukuqukunjelwa kwesiVumelwano sombane ozimegawathi (i-MW) ezingama-400 eziza kongezwa kulo sinawo ovela kwinkqubo ebizwa i-Standard Offer Programme oza kugalelwa kulo wesizwe phambi kokuphela kukaCanzibe wowama-2023.
",0.92994267
"Kwengeta kuloko, Litiko Letemphilo likhetse tibhedlela letinge-213 letingeke ticishelwe gezi ngenhloso yekuwonga, bese kuba naletinge-76 tato lesetivele tikhishiwe futsi kusasetjentelwa kutsi kwengetwe letinye letinge-46 tibhedlela ngekuhamba kwesikhatsi.
","Ukongeza, iSebe lezeMpilo likhethe izibhedlela ezingama-213 ezingazikuchatshazelwa ngucimi-cimi wombane.
",0.8784622
"Ikhabhinethi iphindze futsi yemukela kwetfulwa nje khona madvute kwe-Energy One-Stop Shop mhla tinge-31 Inkhwekhweti 2023 lokwentiwa yi-Invest SA kute kwentiwe ngekushesha tinchubo tetekulawula letitawusita tinkampani letinsha tekuphehla emandla kutsi nato titimbandzakanye.
","Kwezi zibhedlela, ezingama-76 sele zixhamla kule nkqubo yokungachatshazelwa ngucimi-cimi wombane, kwaye sele equkunjelwa amalungiselela ezinye ezingama-46 okuzikhusela kule ngxaki kacimi-cimi wombane.
",0.75820446
"Iyibonile inchubekelembili lekhona eKusile Power Station kute kongeke 3 200 MW, ngekusebentisa emayunithi 1, 2, 3 na-5, kugridi yavelonkhe ekupheleni kwa-2023.
","IKhabhinethi iphinde yawamkela nalo msebenzi uzayo wokusekwa kweZiko lezaMandla elinguNtozonke ngomhla wama-31 kuCanzibe 2023 yi-Invest SA ngeenjongo zokukhawulezisa iinkqubo zokuqulunqa imithetho eza kwenza ukuba kube lula kwiinkampani ezintsha ezivelisa umbane ukuba ziqalise umsebenzi wazo wokuvelisa umbane.
",0.7613938
